,name,url,address,city,"min_price, RUB","distance, km",service,rating,good_review,bad_review
353,Baikal World,https://ostrovok.ru/hotel/russia/baykal/mid7774805/baikal_world/?guests=1&page=19&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Buhta Bazarnaia Sakhyurta 664000, Ольхон",Ольхон,"
5331 ",85.0,Парковка; Подходит для детей; Бассейн; Бар или ресторан; Конференц-зал; ,,,
354,Тракстоп 38,https://ostrovok.ru/hotel/russia/baykal/mid9734977/trakstop_38/?guests=1&page=19&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Комсомольская 23/3, Култук",Култук,"
4616 ",,,,,
355,Байкальская гавань,https://ostrovok.ru/hotel/russia/baykal/mid9227685/baikalskaia_gavan/?guests=1&page=19&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Прибайкальский район, в 50 метрах от автодороги Улан-Удэ-Курумкан в непосредственной близости от ОЭЗ «Байкальская Гавань», Турка",Турка,"
4616 ",,,,,
356,Гостевой Дом Федоров Двор,https://ostrovok.ru/hotel/russia/baykal/mid8014098/guest_house_fedorov_dvor/?guests=1&page=19&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Улица Снежная 2, Утулик",Утулик,"
8800 ",333.0,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Разрешено с домашними животными; ,10.0,,
357,Гостевой Дом Прибрежный,https://ostrovok.ru/hotel/russia/baykal/mid8478969/gostevoj_dom_pribrezhnyij/?guests=1&page=19&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Профсоюзная, д.15, Слюдянка",Слюдянка,"
4585 ",,Бесплатный интернет; Бар или ресторан; Спа-услуги; ,,,
358,Camping Tortuga,https://ostrovok.ru/hotel/russia/baykal/mid6757760/camping_tortuga/?guests=1&page=19&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Tutaisky Zaliv, Olkhon, Ольхон",Ольхон,"
4817 ",,,,,
359,Yurta,https://ostrovok.ru/hotel/russia/baykal/mid8871237/yurta_2/?guests=1&page=19&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Energetikov D. 3, Еланцы",Еланцы,"
4616 ",,,,,
360,База отдыха BOSABA,https://ostrovok.ru/hotel/russia/baykal/mid10041117/baza_otdykha_bosaba/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Улица местность Хужир-Нугэ, 1а, Ольхон",Ольхон,"
4817 ",,Трансфер; Парковка; Бар или ресторан; Спа-услуги; Пляж рядом; ,,,
361,Altan Khada Guest House,https://ostrovok.ru/hotel/russia/baykal/mid6757786/altan_khada_guest_house/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Tutaiskiy Zaliv, Olkhon, Ольхон",Ольхон,"
4443 ",,,,,
362,Байкальская бочка,https://ostrovok.ru/hotel/russia/baykal/mid10000443/bajkalskaya_bochka/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Иркутская область, Ольхонский район, Местность Мандархан, дом 16, Ольхон",Ольхон,"
4443 ",,Бесплатный интернет; Подходит для детей; Бар или ресторан; Спа-услуги; Кухня; ,,,
363,Байкалов Острог,https://ostrovok.ru/hotel/russia/baykal/mid8027714/hotel_complex_baikalov_ostrog/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Прибрежная ул., д. 3, Ольхон",Ольхон,"
8435 ",,Трансфер; Бар или ресторан; Конференц-зал; Спа-услуги; ,7.0,,
364,Гостевой дом на Байкале,https://ostrovok.ru/hotel/russia/baykal/mid10014827/gostevoi_dom_na_baikale/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"М. Камыши-1 Верхний 35, 664038 Shida, Russia, Ольхон",Ольхон,"
4443 ",,,,,
365,Monte Sergio,https://ostrovok.ru/hotel/russia/baykal/mid8430931/monte_sergio/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Shida, 666135 Shida, Russia, Ольхон",Ольхон,"
4443 ",,Бесплатный интернет; Парковка; Подходит для детей; Бассейн; Бар или ресторан; ,,,
366,Кемпинг Alan-Goa,https://ostrovok.ru/hotel/russia/baykal/mid6550136/alan_goa_camping_/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Турка, Турка",Турка,"
5947 ",42.0,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Пляж рядом; ,,,
367,База Отдыха Байкал Трек,https://ostrovok.ru/hotel/russia/baykal/mid6781863/baikaltrek/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"мыс Куркут, Ольхон",Ольхон,"
5331 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Бассейн; ,,,
368,Yurt camping,https://ostrovok.ru/hotel/russia/baykal/mid6877034/yurt_camping/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Слюдянский район п. Буравщина ул.Буравщинская, 19, Слюдянка",Слюдянка,"
5947 ",,Трансфер; Парковка; Подходит для детей; Бассейн; ,,,
369,Inn Zvezda,https://ostrovok.ru/hotel/russia/baykal/mid6825967/inn_zvezda/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Maloye More, Zaliv Huzhyr-Nugayskiy, Ольхон",Ольхон,"
5331 ",,Подходит для детей; Бар или ресторан; Спа-услуги; ,,,
370,Baikal Traveler,https://ostrovok.ru/hotel/russia/baykal/mid8697059/baikal_traveler/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Днт Исток Участок, Новый Энхалук",Новый Энхалук,"
2040 ",126.0,,,,
371,Petrovich Hotel,https://ostrovok.ru/hotel/russia/baykal/mid8880092/turisticheskaya_zaimka_petrovich/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Baikal'skiy raion , Северобайкальск",Северобайкальск,"
2370 ",,Трансфер; Подходит для детей; Спа-услуги; Разрешено с домашними животными; Кухня; ,,,
372,Хостел Ice,https://ostrovok.ru/hotel/russia/baykal/mid8662105/ice/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Железнодорожная, д.11, Байкальск",Байкальск,"
2511 ",,Бесплатный интернет; Парковка; Бассейн; Спа-услуги; ,,,
373,Bereg Baikala,https://ostrovok.ru/hotel/russia/baykal/mid8693555/bereg_baikala/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Irkutsk region, Olkhon distrikt,area Khuzhir Nuge, 666131 Sarma, Russia, Ольхон",Ольхон,"
5331 ",,Бесплатный интернет; Трансфер; Подходит для детей; Бар или ресторан; Спа-услуги; ,,,
374,Guest House in Dulan,https://ostrovok.ru/hotel/russia/baykal/mid8731317/guest_house_in_dulan/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул.Центральная,150, Новый Энхалук",Новый Энхалук,"
2040 ",,,,,
375,Yurta U Pavla,https://ostrovok.ru/hotel/russia/baykal/mid8705941/yurta_u_pavla/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"poselok Ust- Barguzin, ostrov Svyatoi nos, Усть-Баргузин",Усть-Баргузин,"
4616 ",,,,,
376,База Отдыха Ольхон-Парк,https://ostrovok.ru/hotel/russia/baykal/mid8662911/olhonpark/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Хужир, Ольхон",Ольхон,"
5331 ",44.0,Трансфер; Бассейн; Спа-услуги; ,,,
377,Гостевой Дом Нор-Бо,https://ostrovok.ru/hotel/russia/baykal/mid8684897/norbo_guest_house/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"улица Лесная, д. 2/1, Новый Энхалук",Новый Энхалук,"
2040 ",,Бесплатный интернет; Трансфер; Подходит для детей; Бар или ресторан; Спа-услуги; ,,,
378,"""Usad'ba ""Sarma""",https://ostrovok.ru/hotel/russia/baykal/mid8850093/usadba_sarma_guest_house/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Mietieorologhichieskaia ulitsa, 17, Ольхон",Ольхон,"
5331 ",83.0,,,,
379,Тогот,https://ostrovok.ru/hotel/russia/baykal/mid6757478/baza_otdykha_togot/?guests=1&page=20&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ольхонский район, залив Мухор, Ольхон",Ольхон,"
5331 ",89.0,Трансфер; Парковка; Подходит для детей; Бар или ресторан; Спа-услуги; ,,,
380,Baza otdykha Pirs,https://ostrovok.ru/hotel/russia/baykal/mid6729576/baza_otdykha_zolotaya_antilopa/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Kurma, Ольхон",Ольхон,"
5331 ",,,,,
381,Глэмпинг Долина Мечтателей,https://ostrovok.ru/hotel/russia/baykal/mid10012284/dolina_mechtateley_glemping/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"ул. Куликова, 142, Листвянка",Листвянка,"
7769 ",266.0,Бесплатный интернет; Парковка; Бар или ресторан; Разрешено с домашними животными; ,,,
382,Baza Otdykha Baikalskiy Veter,https://ostrovok.ru/hotel/russia/baykal/mid6738619/baza_otdykha_baikalskiy_veter/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Shidinskiy Zaliv, Olkhon, Ольхон",Ольхон,"
5331 ",,,,,
383,База отдыха Звезда,https://ostrovok.ru/hotel/russia/baykal/mid9989639/baza_otdykha_zvezda/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ольхонский район на берегу озера Байкал, местность Улюрба, 666135 Sarma, Russia, Ольхон",Ольхон,"
5331 ",,,,,
384,Апартаменты на Ленина,https://ostrovok.ru/hotel/russia/baykal/mid8126835/apartment_na_lenina_/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Улица Ленина 18, Байкал",Байкал,"
4467 ",,Бесплатный интернет; Трансфер; Парковка; Подходит для детей; Для гостей с ограниченными возможностями; ,,,
385,Usadba Tutay,https://ostrovok.ru/hotel/russia/baykal/mid6754809/usadba_tutay/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Tutaiskiy zaliv, Ольхон",Ольхон,"
5331 ",,Бар или ресторан; Спа-услуги; ,,,
386,Апартаменты на Ленинградском проспекте 3,https://ostrovok.ru/hotel/russia/baykal/mid8660830/kvartira_v_samom_tsentre_goroda_8/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ленинградский проспект, д. 3, Северобайкальск",Северобайкальск,"
4467 ",,Бесплатный интернет; Трансфер; Парковка; Бассейн; Разрешено с домашними животными; ,,,
387,Кемпинг Усадьба У Петра,https://ostrovok.ru/hotel/russia/baykal/mid8663116/usadba_u_petra/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Хужир, Ольхон",Ольхон,"
4817 ",,Бесплатный интернет; Парковка; Спа-услуги; Разрешено с домашними животными; ,,,
388,Апартаменты на Ленинградском проспекте 4,https://ostrovok.ru/hotel/russia/baykal/mid8660831/kvartira_v_samom_tsentre_goroda_7/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Ленинградский проспект, д.4, Северобайкальск",Северобайкальск,"
4467 ",,Бесплатный интернет; Трансфер; Парковка; Разрешено с домашними животными; Кухня; ,,,
389,EcoHotel Yurtochnoe Kochevie,https://ostrovok.ru/hotel/russia/baykal/mid6375574/ecohotel_yurtochnoe_kochevie/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"озеро Байкал, Ольхонский район, местность Хагдан-Далай, Ольхон",Ольхон,"
6170 ",,Трансфер; Подходит для детей; Фитнес; Бар или ресторан; Конференц-зал; ,,,
390,Baikal-Country,https://ostrovok.ru/hotel/russia/baykal/mid6824299/baikalcountry/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Lesnaya Ulitsa 4, Ольхон",Ольхон,"
5331 ",,,,,
391,Baykalskaya Skazka,https://ostrovok.ru/hotel/russia/baykal/mid6315201/baykalskaya_skazka/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Kurma Village, Ольхон",Ольхон,"
5331 ",74.0,,,,
392,Baza Otdykha Pervaya Expeditsiya,https://ostrovok.ru/hotel/russia/baykal/mid6387278/baza_otdykha_pervaya_expeditsiya/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Olkhon island, Rybkhoz, 660130 Khuzhir, Russia, Ольхон",Ольхон,"
6170 ",,Парковка; Подходит для детей; Бар или ресторан; Спа-услуги; ,,,
393,Usadba Petrovykh,https://ostrovok.ru/hotel/russia/baykal/mid7029133/usadba_petrovykh/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Pereulok Zelenyy, 2, Большое Голоустное",Большое Голоустное,"
4616 ",226.0,Трансфер; Парковка; Подходит для детей; Бассейн; Пляж рядом; ,,,
394,Apartment on Akademicheskaya 10,https://ostrovok.ru/hotel/russia/baykal/mid9297453/apartment_on_akademicheskaya_10/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"Akademicheskaya 10, apartment 34, Листвянка",Листвянка,"
7037 ",,Бесплатный интернет; Подходит для детей; Пляж рядом; ,,,
395,Кумуткан,https://ostrovok.ru/hotel/russia/baykal/mid8870444/kumutkan/?guests=1&page=21&price=one&q=6307686&sid=19ee1388-d9ac-427f-a659-169c4a056d84,"турбаза Кумуткан, Максимиха",Максимиха,"
7505 ",,Парковка; Бар или ресторан; Спа-услуги; ,,,
